,1st Flr SF,2nd Flr SF,3Ssn Porch,Bedroom AbvGr,Bldg Type,Bsmt Cond,Bsmt Exposure,Bsmt Full Bath,Bsmt Half Bath,Bsmt Qual,Bsmt Unf SF,BsmtFin SF 1,BsmtFin SF 2,BsmtFin Type 1,BsmtFin Type 2,Central Air,Condition 1,Condition 2,Electrical,Enclosed Porch,Exter Cond,Exter Qual,Exterior 1st,Exterior 2nd,Fireplace Qu,Fireplaces,Foundation,Full Bath,Functional,Garage Area,Garage Cars,Garage Cond,Garage Finish,Garage Qual,Garage Type,Garage Yr Blt,Gr Liv Area,Half Bath,Heating,Heating QC,House Style,Kitchen AbvGr,Kitchen Qual,Land Contour,Land Slope,Lot Area,Lot Config,Lot Frontage,Lot Shape,Low Qual Fin SF,MS SubClass,MS Zoning,Mas Vnr Area,Mas Vnr Type,Mo Sold,Neighborhood,Open Porch SF,Overall Cond,Overall Qual,Paved Drive,Roof Matl,Roof Style,Sale Type,Screen Porch,Street,TotRms AbvGrd,Total Bsmt SF,Utilities,Wood Deck SF,Year Built,Year Remod/Add,Yr Sold,set,sf,target
1789,1728,0,0,6,Duplex,2,1,0.0,0.0,2,1497.0,231.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,2,HdBoard,HdBoard,0,0,CBlock,2,5,576.0,2.0,2,1,2,Detchd,1987.0,1728,0,GasA,2,1Story,2,2,Lvl,1,13101,Inside,74.0,1,0,90,RL,108.0,BrkFace,11,NAmes,0,2,2,2,CompShg,Gable,WD ,0,Pave,4,1728.0,4,0,1965,1965,2008,train,3456.0,142600.0
1790,1573,0,0,3,1Fam,2,1,1.0,0.0,3,785.0,788.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,0,0,PConc,2,5,544.0,2.0,2,1,2,Attchd,2002.0,1573,0,GasA,3,1Story,1,3,Lvl,1,9808,Inside,67.0,1,0,20,RL,110.0,BrkFace,3,CollgCr,72,2,3,2,CompShg,Gable,WD ,0,Pave,2,1573.0,4,0,2002,2002,2009,train,3146.0,227000.0
1791,1240,1240,0,5,Duplex,2,1,0.0,0.0,2,674.0,246.0,0.0,1,1,Y,Norm,Norm,SBrkr,57,2,2,Wd Sdng,Wd Sdng,3,2,BrkTil,2,5,400.0,2.0,2,1,2,Detchd,1940.0,2480,1,GasA,3,2.5Unf,2,2,HLS,1,8145,Corner,68.36301950805768,1,0,90,RL,0.0,None,7,Crawfor,0,2,3,2,CompShg,Gable,WD ,0,Pave,4,920.0,4,0,1940,1950,2009,train,3400.0,205000.0
1792,1341,0,0,1,1Fam,2,4,1.0,0.0,3,426.0,915.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,2,1,PConc,1,5,482.0,2.0,2,1,2,Attchd,1999.0,1341,1,GasA,3,1Story,1,3,Lvl,2,17227,CulDSac,73.0,3,0,20,RL,158.0,BrkFace,1,CollgCr,84,2,3,2,CompShg,Gable,WD ,0,Pave,2,1341.0,4,240,1999,2000,2007,train,2682.0,246900.0
1793,825,536,0,2,1Fam,1,1,0.0,0.0,1,173.0,0.0,0.0,1,1,N,Feedr,Norm,SBrkr,0,2,2,Wd Sdng,Wd Sdng,0,0,Stone,1,5,185.0,1.0,2,1,1,Detchd,1895.0,1361,0,GasA,3,2Story,1,2,Lvl,1,5280,Corner,60.0,2,0,70,C (all),0.0,None,7,IDOTRR,123,3,2,2,CompShg,Gable,WD ,0,Pave,2,173.0,4,0,1895,1950,2008,train,1534.0,89000.0
1794,792,328,0,2,1Fam,2,1,0.0,0.0,2,744.0,0.0,0.0,1,1,N,Norm,Norm,FuseF,0,2,2,VinylSd,VinylSd,0,0,CBlock,1,5,480.0,2.0,1,1,2,Detchd,1956.0,1120,0,GasA,3,1.5Fin,1,1,Lvl,1,11792,Inside,89.0,2,0,50,RL,0.0,None,6,Edwards,0,2,2,1,CompShg,Gable,WD ,160,Pave,2,744.0,4,0,1948,1950,2010,train,1864.0,64000.0
1795,1226,0,0,1,Twnhs,2,4,1.0,0.0,3,48.0,652.0,526.0,3,2,Y,Norm,Norm,SBrkr,0,2,3,Wd Sdng,Plywood,2,1,CBlock,1,5,484.0,2.0,2,2,2,Attchd,1978.0,1226,0,GasA,2,1Story,1,3,Lvl,1,3876,Inside,40.0,1,0,120,RL,0.0,None,7,Greens,60,2,3,2,CompShg,Gable,WD ,0,Pave,2,1226.0,4,133,1978,1978,2006,train,2452.0,170000.0
1797,1103,0,0,2,1Fam,2,1,0.0,0.0,2,706.0,397.0,0.0,2,1,Y,Artery,Norm,SBrkr,0,3,2,MetalSd,MetalSd,3,1,BrkTil,1,5,440.0,2.0,2,1,2,Detchd,1976.0,1103,0,GasA,3,1Story,1,3,Lvl,1,6000,Inside,50.0,2,0,30,RM,0.0,None,7,OldTown,120,2,2,2,CompShg,Gable,WD ,0,Pave,2,1103.0,4,166,1925,1980,2006,train,2206.0,110500.0
1798,1179,0,0,2,1Fam,2,1,0.0,0.0,2,1179.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,2,HdBoard,HdBoard,0,0,CBlock,1,3,622.0,2.0,2,2,2,Attchd,1960.0,1179,0,GasA,3,1Story,1,2,Lvl,1,8240,Inside,80.0,2,0,20,RL,198.0,Stone,6,Edwards,0,2,2,1,CompShg,Hip,WD ,0,Pave,2,1179.0,4,0,1960,1960,2007,train,2358.0,110000.0
1799,698,0,0,2,1Fam,2,1,0.0,1.0,2,698.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,3,2,VinylSd,VinylSd,0,0,CBlock,1,5,0.0,0.0,0,0,0,none,,698,0,GasA,3,1Story,1,2,Lvl,1,9405,Inside,50.0,2,0,20,RL,0.0,None,6,Edwards,200,3,2,2,CompShg,Hip,WD ,0,Pave,2,698.0,4,0,1947,2008,2009,train,1396.0,118000.0
1800,1006,1040,0,3,1Fam,2,1,1.0,0.0,3,132.0,866.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,3,1,PConc,2,5,871.0,3.0,2,1,2,BuiltIn,2003.0,2046,1,GasA,3,2Story,1,3,Lvl,1,10625,Inside,85.0,2,0,60,RL,292.0,BrkFace,8,NridgHt,62,2,3,2,CompShg,Gable,WD ,0,Pave,3,998.0,4,320,2003,2004,2008,train,3044.0,284000.0
1801,858,858,0,4,1Fam,2,1,0.0,0.0,2,539.0,319.0,0.0,2,1,Y,Norm,Norm,SBrkr,0,2,2,HdBoard,HdBoard,3,1,CBlock,1,5,490.0,2.0,2,2,2,Attchd,1962.0,1716,1,GasA,3,2Story,1,2,Lvl,1,9247,Inside,70.0,1,0,60,RL,318.0,BrkFace,3,NAmes,84,2,2,2,CompShg,Gable,WD ,120,Pave,3,858.0,4,0,1962,1962,2008,train,2574.0,171000.0
1802,871,941,0,3,1Fam,2,4,0.0,0.0,3,835.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,0,0,PConc,2,5,478.0,2.0,2,1,2,BuiltIn,2004.0,1812,1,GasA,3,2Story,1,3,Lvl,1,10628,Corner,96.0,1,0,60,RL,0.0,None,1,SawyerW,91,2,3,2,CompShg,Gable,WD ,0,Pave,3,835.0,4,146,2004,2004,2009,train,2647.0,193000.0
1803,1178,0,0,3,1Fam,2,1,1.0,0.0,3,0.0,1090.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,2,Plywood,Plywood,0,0,PConc,1,5,502.0,2.0,2,1,2,Attchd,1976.0,1178,1,GasA,2,1Story,1,2,Lvl,1,11000,Corner,68.36301950805768,3,0,20,RL,0.0,None,6,Mitchel,44,2,2,2,CompShg,Gable,WD ,88,Pave,2,1090.0,4,0,1976,2003,2007,train,2268.0,135000.0
1804,818,818,0,4,1Fam,2,2,0.0,0.0,2,818.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,212,2,2,MetalSd,Stucco,3,1,BrkTil,1,5,288.0,1.0,2,1,1,Detchd,1919.0,1636,1,GasA,2,2.5Unf,1,3,Bnk,1,9399,Inside,54.0,2,0,70,RL,0.0,None,9,Crawfor,0,3,3,0,CompShg,Gable,WD ,0,Pave,3,818.0,4,0,1919,1950,2006,train,2454.0,167000.0
1805,864,0,0,2,1Fam,2,1,0.0,0.0,2,576.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,2,MetalSd,MetalSd,0,0,CBlock,1,5,528.0,1.0,2,1,2,Detchd,1952.0,864,0,GasA,3,1Story,1,2,Lvl,1,7200,Inside,60.0,2,0,20,RM,0.0,None,8,OldTown,0,2,2,2,CompShg,Gable,COD,115,Pave,2,576.0,4,0,1950,1950,2006,train,1440.0,105000.0
1806,1588,0,0,3,1Fam,2,3,0.0,0.0,3,426.0,1162.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,0,0,PConc,2,5,472.0,2.0,2,1,2,Attchd,1999.0,1588,0,GasA,3,1Story,1,3,Lvl,1,10264,Inside,78.0,1,0,20,RL,183.0,BrkFace,8,CollgCr,29,2,3,2,CompShg,Gable,WD ,0,Pave,2,1588.0,4,158,1999,1999,2006,train,3176.0,214000.0
1807,1426,488,0,3,1Fam,2,1,1.0,0.0,3,426.0,994.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,2,1,PConc,2,5,746.0,3.0,2,1,2,BuiltIn,2004.0,1914,1,GasA,3,2Story,1,3,Lvl,1,13215,Corner,68.36301950805768,1,0,60,RL,112.0,BrkFace,2,NridgHt,127,2,3,2,CompShg,Gable,WD ,0,Pave,3,1420.0,4,168,2004,2004,2006,train,3334.0,279000.0
1808,1109,766,0,3,1Fam,1,1,0.0,0.0,2,127.0,548.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,2,Plywood,Plywood,2,1,CBlock,3,5,485.0,2.0,2,1,2,Attchd,1975.0,1875,0,GasA,2,SLvl,1,3,Lvl,1,10530,Inside,81.0,2,0,80,RL,248.0,BrkFace,6,NWAmes,28,2,2,2,CompShg,Gable,WD ,0,Pave,3,675.0,4,48,1975,2000,2006,train,2550.0,184500.0
1809,679,504,0,2,1Fam,2,1,0.0,0.0,2,318.0,331.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,3,2,MetalSd,MetalSd,0,0,CBlock,1,5,308.0,1.0,2,1,2,Detchd,1981.0,1183,1,GasA,3,1.5Fin,1,2,Lvl,1,6000,Inside,50.0,2,0,50,RM,0.0,None,6,OldTown,176,3,1,2,CompShg,Gable,WD ,0,Pave,2,649.0,4,0,1948,2002,2007,train,1832.0,120000.0
1810,833,897,0,3,1Fam,3,1,0.0,0.0,3,400.0,52.0,364.0,3,2,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,0,0,PConc,2,5,528.0,2.0,2,1,2,Attchd,1992.0,1730,1,GasA,3,2Story,1,3,Lvl,1,7703,Inside,70.0,2,0,60,RL,0.0,None,11,SawyerW,91,2,2,2,CompShg,Gable,WD ,168,Pave,2,816.0,4,0,1992,1992,2009,train,2546.0,171500.0
1811,625,625,0,2,TwnhsE,2,1,0.0,0.0,3,625.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,3,MetalSd,MetalSd,0,0,PConc,2,5,528.0,2.0,2,1,2,Detchd,2006.0,1250,1,GasA,3,2Story,1,3,Lvl,1,4251,Inside,35.0,1,0,160,FV,0.0,None,6,Somerst,54,2,3,2,CompShg,Gable,New,0,Pave,2,625.0,4,0,2006,2007,2007,train,1875.0,164700.0
1812,1313,1246,0,4,1Fam,2,1,0.0,0.0,3,319.0,549.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,3,HdBoard,HdBoard,2,1,CBlock,2,5,506.0,2.0,2,1,2,Attchd,1989.0,2559,1,GasA,3,2Story,1,3,Bnk,1,12128,Inside,88.0,1,0,60,RL,232.0,BrkFace,11,SawyerW,245,2,2,2,CompShg,Gable,WD ,168,Pave,3,868.0,4,0,1989,1989,2006,train,3427.0,209000.0
1813,1548,0,0,2,TwnhsE,2,1,1.0,0.0,3,306.0,1059.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,2,1,PConc,2,5,388.0,2.0,2,2,2,Attchd,2004.0,1548,0,GasA,3,1Story,1,3,Lvl,1,3072,Inside,68.36301950805768,2,0,120,RM,18.0,BrkFace,9,Blmngtn,20,2,3,2,CompShg,Hip,WD ,0,Pave,3,1365.0,4,143,2004,2004,2006,train,2913.0,225000.0
1814,658,526,0,5,1Fam,2,1,0.0,0.0,2,658.0,0.0,0.0,1,1,Y,Feedr,Norm,SBrkr,0,1,2,Wd Sdng,VinylSd,0,0,PConc,1,5,0.0,0.0,0,0,0,none,,1184,0,GasA,2,1.5Fin,1,2,Lvl,1,8410,FR2,58.0,2,0,50,RL,0.0,None,5,Edwards,151,1,2,0,CompShg,Gambrel,WD ,0,Pave,3,658.0,4,0,1910,1996,2006,train,1842.0,81000.0
1815,1670,0,0,2,1Fam,3,1,1.0,0.0,3,108.0,1562.0,0.0,3,1,Y,RRAn,Norm,SBrkr,200,2,3,VinylSd,VinylSd,3,1,PConc,2,5,928.0,3.0,2,1,2,Attchd,2006.0,1670,1,GasA,3,1Story,1,3,Lvl,1,15218,CulDSac,49.0,1,0,20,RL,92.69946714031971,none,9,Somerst,240,2,3,2,CompShg,Gable,New,0,Pave,2,1670.0,4,0,2006,2006,2006,train,3340.0,336820.0
1816,1180,882,0,3,1Fam,2,4,1.0,0.0,3,92.0,1065.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,3,Plywood,Plywood,3,1,CBlock,2,5,454.0,2.0,2,2,2,Attchd,1988.0,2062,1,GasA,3,2Story,1,2,Low,2,14364,Inside,68.36301950805768,1,0,60,RL,128.0,BrkFace,4,SawyerW,55,2,3,2,CompShg,Gable,WD ,154,Pave,3,1157.0,4,60,1988,1989,2007,train,3219.0,277000.0
1817,894,0,0,3,1Fam,2,1,0.0,0.0,2,894.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,2,CemntBd,CmentBd,0,0,CBlock,1,5,312.0,1.0,2,1,2,Detchd,1965.0,894,0,GasA,2,1Story,1,2,Lvl,1,8680,Inside,70.0,2,0,20,RL,0.0,None,1,NAmes,0,3,2,2,CompShg,Hip,WD ,0,Pave,2,894.0,4,0,1960,1960,2007,train,1788.0,117600.0
1818,1112,556,0,3,1Fam,2,1,0.0,0.0,2,736.0,120.0,0.0,2,1,Y,Norm,Norm,SBrkr,0,3,2,VinylSd,VinylSd,0,0,CBlock,1,3,271.0,1.0,2,1,2,Attchd,1950.0,1668,1,GasA,3,1.5Fin,1,2,Lvl,1,9600,Inside,80.0,2,0,50,RL,0.0,None,9,NAmes,0,3,2,2,CompShg,Gable,WD ,0,Pave,2,856.0,4,0,1950,2005,2009,train,2524.0,140000.0
1819,1766,0,0,3,1Fam,2,3,1.0,0.0,3,598.0,1153.0,0.0,3,1,Y,PosN,Norm,SBrkr,0,2,3,VinylSd,VinylSd,3,2,PConc,2,5,874.0,3.0,2,2,2,Attchd,2008.0,1766,1,GasA,3,1Story,1,3,Lvl,1,11778,Inside,91.0,2,0,20,RL,402.0,Stone,12,CollgCr,36,2,3,2,CompShg,Hip,New,0,Pave,3,1751.0,4,216,2008,2008,2008,train,3517.0,395039.0
1820,768,728,0,3,1Fam,2,1,0.0,0.0,3,768.0,0.0,0.0,1,1,Y,RRAn,Norm,SBrkr,0,2,3,VinylSd,VinylSd,0,0,CBlock,3,5,572.0,2.0,2,1,2,Attchd,2007.0,1496,0,GasA,3,2Story,1,3,Lvl,1,15810,Inside,59.0,1,0,60,RL,92.69946714031971,none,5,Gilbert,0,2,2,2,CompShg,Gable,New,0,Pave,3,768.0,4,100,2007,2007,2007,train,2264.0,181755.0
1821,1400,0,0,3,1Fam,2,3,0.0,0.0,3,1400.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,0,0,PConc,2,5,612.0,2.0,2,1,2,Attchd,2005.0,1400,0,GasA,3,1Story,1,3,Lvl,1,11024,Corner,91.0,1,0,20,RL,118.0,BrkFace,10,SawyerW,55,2,3,2,CompShg,Gable,New,0,Pave,2,1400.0,4,144,2005,2006,2006,train,2800.0,186800.0
1822,825,1315,0,4,1Fam,2,1,0.0,0.0,2,356.0,388.0,0.0,3,1,Y,Norm,Norm,SBrkr,264,3,2,MetalSd,MetalSd,2,1,CBlock,2,5,549.0,2.0,2,2,2,Attchd,1965.0,2140,1,GasA,2,2Story,1,2,Lvl,1,8970,Corner,68.36301950805768,1,0,60,RL,0.0,None,6,NAmes,40,2,2,2,CompShg,Gable,WD ,0,Pave,3,744.0,4,0,1965,1965,2009,train,2884.0,177500.0
1823,968,0,0,4,1Fam,2,1,0.0,0.0,2,656.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,2,Wd Sdng,Wd Sdng,0,0,BrkTil,2,5,216.0,1.0,1,1,1,Detchd,1928.0,968,0,GasA,2,1Story,1,2,Lvl,1,10800,Inside,60.0,2,0,30,RL,0.0,None,8,OldTown,0,2,2,2,CompShg,Gable,WD ,0,Pave,2,656.0,4,0,1927,2007,2007,train,1624.0,64500.0
1824,1488,0,0,2,TwnhsE,2,3,1.0,0.0,3,190.0,1298.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,3,MetalSd,MetalSd,3,1,PConc,2,5,506.0,2.0,2,2,2,Attchd,2004.0,1488,0,GasA,3,1Story,1,3,Lvl,1,4835,CulDSac,25.0,1,0,120,FV,0.0,None,3,Somerst,50,2,3,2,CompShg,Gable,WD ,0,Pave,2,1488.0,4,168,2004,2005,2010,train,2976.0,260000.0
1825,1266,0,0,2,1Fam,2,3,0.0,0.0,3,1266.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,3,1,PConc,2,5,388.0,2.0,2,2,2,Attchd,2007.0,1266,0,GasA,3,1Story,1,3,Lvl,1,3710,Inside,53.0,2,0,20,RL,16.0,BrkFace,8,Blmngtn,16,2,3,2,CompShg,Gable,New,0,Pave,2,1266.0,4,100,2007,2007,2007,train,2532.0,185485.0
1826,875,0,0,2,1Fam,2,1,1.0,0.0,2,506.0,209.0,0.0,2,1,Y,Norm,Norm,FuseA,0,2,2,Wd Sdng,Wd Sdng,0,0,BrkTil,1,5,180.0,1.0,2,1,1,Detchd,1931.0,875,0,GasA,2,1Story,1,2,Lvl,1,6120,Corner,51.0,2,0,30,RM,0.0,None,11,BrkSide,0,3,2,2,CompShg,Gable,WD ,0,Pave,2,715.0,4,48,1931,1993,2009,train,1590.0,105000.0
1827,1094,761,0,3,1Fam,2,1,0.0,0.0,2,528.0,0.0,0.0,1,1,Y,Feedr,Norm,SBrkr,0,3,3,Plywood,Plywood,2,1,CBlock,2,5,512.0,2.0,2,1,2,Attchd,1976.0,1855,1,GasA,3,SLvl,1,2,Lvl,1,9600,FR2,80.0,2,0,80,RL,360.0,BrkFace,8,Veenker,100,3,2,2,CompShg,Hip,WD ,0,Pave,3,528.0,4,113,1976,1994,2007,train,2383.0,187000.0
1828,1621,0,0,3,1Fam,2,2,1.0,0.0,3,995.0,213.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,3,Wd Sdng,Wd Sdng,0,0,CBlock,2,5,440.0,2.0,2,1,2,Attchd,1984.0,1621,0,GasA,3,1Story,1,3,Lvl,1,14145,Corner,91.0,2,0,20,RL,0.0,None,5,NWAmes,45,3,3,2,CompShg,Gable,WD ,0,Pave,3,1208.0,4,108,1984,1998,2006,train,2829.0,202500.0
1829,1614,0,0,3,1Fam,2,2,1.0,0.0,3,436.0,1178.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,0,0,PConc,2,5,878.0,3.0,2,1,2,Attchd,2005.0,1614,0,GasA,3,1Story,1,3,Lvl,1,9926,Inside,70.0,1,0,20,RL,210.0,BrkFace,5,NridgHt,38,2,3,2,CompShg,Gable,WD ,0,Pave,3,1614.0,4,100,2005,2006,2007,train,3228.0,245700.0
1830,630,636,0,2,TwnhsE,2,1,0.0,0.0,2,630.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,2,Plywood,Plywood,2,2,CBlock,1,5,283.0,1.0,2,1,2,Attchd,1980.0,1266,1,GasA,3,2Story,1,2,Lvl,1,8012,Inside,50.0,2,0,160,RL,0.0,None,7,SawyerW,0,2,2,2,CompShg,Gable,WD ,0,Pave,2,630.0,4,340,1980,1980,2007,train,1896.0,128000.0
1831,1038,1060,0,3,1Fam,2,2,0.0,0.0,3,1030.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,3,1,PConc,2,5,878.0,3.0,2,1,2,Attchd,2005.0,2098,1,GasA,3,2Story,1,3,Lvl,1,10240,Inside,80.0,2,0,60,RL,178.0,BrkFace,3,NridgHt,52,2,3,2,CompShg,Gable,WD ,0,Pave,3,1030.0,4,192,2005,2005,2006,train,3128.0,275500.0
1832,1005,978,0,3,1Fam,2,1,0.0,0.0,3,284.0,694.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,2,1,PConc,2,5,490.0,2.0,2,2,2,Attchd,1999.0,1983,1,GasA,3,2Story,1,3,Lvl,1,10762,CulDSac,68.36301950805768,1,0,60,RL,344.0,None,5,Gilbert,0,2,3,2,CompShg,Gable,WD ,0,Pave,3,978.0,4,0,1999,1999,2009,train,2961.0,225000.0
1833,1183,0,0,3,1Fam,2,3,1.0,0.0,3,0.0,433.0,95.0,3,2,Y,Norm,Norm,SBrkr,0,2,2,BrkFace,Plywood,0,0,CBlock,1,5,288.0,1.0,2,1,2,Attchd,1959.0,1183,0,GasA,2,SLvl,1,2,Lvl,1,8000,Inside,80.0,2,0,80,RL,0.0,None,7,NAmes,0,2,2,2,CompShg,Gable,WD ,0,Pave,2,528.0,4,0,1959,1959,2009,train,1711.0,138000.0
1834,525,567,0,3,Twnhs,2,1,0.0,0.0,2,525.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,2,HdBoard,ImStucc,0,0,CBlock,1,5,264.0,1.0,2,1,2,Detchd,1971.0,1092,1,GasA,2,2Story,1,2,Lvl,1,1680,Inside,21.0,2,0,160,RM,381.0,BrkFace,3,BrDale,0,2,2,2,CompShg,Gable,WD ,0,Pave,2,525.0,4,0,1971,1971,2010,train,1617.0,88000.0
1836,1660,0,0,3,1Fam,2,3,0.0,0.0,3,1660.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,3,1,PConc,2,5,660.0,3.0,2,2,2,Attchd,2007.0,1660,0,GasA,3,1Story,1,3,Lvl,1,10625,Inside,85.0,2,0,20,FV,292.0,BrkFace,6,Somerst,120,2,3,2,CompShg,Gable,WD ,0,Pave,3,1660.0,4,133,2007,2007,2008,train,3320.0,256000.0
1837,900,0,0,3,1Fam,2,2,0.0,1.0,2,180.0,234.0,486.0,2,2,Y,Norm,Norm,SBrkr,0,2,2,Wd Sdng,Wd Sdng,0,0,CBlock,1,5,576.0,2.0,2,1,2,Detchd,2005.0,900,0,GasA,2,1Story,1,3,Lvl,1,7200,Corner,60.0,2,0,20,RL,0.0,None,5,NAmes,32,3,2,2,CompShg,Gable,WD ,0,Pave,2,900.0,4,222,1951,2000,2010,train,1800.0,134800.0
1838,561,668,0,2,Twnhs,2,1,0.0,0.0,3,561.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,2,MetalSd,MetalSd,2,1,CBlock,1,5,462.0,2.0,2,2,2,Attchd,1980.0,1229,1,GasA,2,2Story,1,2,Lvl,1,1612,Inside,24.0,2,0,160,RM,0.0,None,7,Blueste,0,2,2,2,CompShg,Gable,WD ,0,Pave,2,561.0,4,154,1980,1980,2009,train,1790.0,121000.0
1839,874,887,0,3,1Fam,2,1,0.0,0.0,3,874.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,0,0,PConc,3,5,578.0,2.0,2,2,2,Attchd,2007.0,1761,0,GasA,3,2Story,1,3,Lvl,1,10207,Inside,84.0,2,0,60,FV,0.0,None,8,Somerst,105,2,3,2,CompShg,Gable,New,0,Pave,3,874.0,4,144,2007,2007,2007,train,2635.0,227875.0
1840,1694,0,0,3,1Fam,2,3,0.0,0.0,3,1694.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,0,0,PConc,2,5,776.0,3.0,2,1,2,Attchd,2008.0,1694,0,GasA,3,1Story,1,3,Lvl,1,10475,Corner,64.0,1,0,20,RL,72.0,Stone,2,CollgCr,33,2,3,2,CompShg,Gable,WD ,0,Pave,3,1694.0,4,160,2008,2008,2010,train,3388.0,245350.0
1841,624,624,0,2,Duplex,2,1,0.0,0.0,2,624.0,0.0,0.0,1,1,N,Norm,Norm,FuseA,256,2,2,Wd Sdng,Wd Sdng,0,0,PConc,2,5,0.0,0.0,0,0,0,none,,1248,0,GasA,3,2Story,2,2,Lvl,1,5976,Inside,33.0,2,0,90,RM,0.0,None,12,OldTown,130,3,2,0,CompShg,Hip,WD ,0,Pave,3,624.0,4,0,1920,1950,2006,train,1872.0,93500.0
1842,835,0,0,2,1Fam,2,1,0.0,0.0,2,350.0,108.0,0.0,3,1,N,Norm,Norm,SBrkr,77,2,2,Wd Sdng,Wd Sdng,0,0,BrkTil,1,5,366.0,1.0,2,1,1,Basment,1920.0,835,0,GasA,1,1Story,1,2,Lvl,1,10625,Corner,85.0,2,0,30,RL,0.0,None,5,Edwards,0,2,2,2,CompShg,Gable,COD,0,Pave,2,458.0,4,0,1920,1950,2010,train,1293.0,83000.0
1843,1079,874,0,3,1Fam,2,3,1.0,0.0,3,595.0,985.0,0.0,3,1,Y,Feedr,Norm,SBrkr,0,2,3,HdBoard,HdBoard,1,2,PConc,2,5,501.0,2.0,2,2,2,Attchd,1992.0,1953,1,GasA,3,2Story,1,3,Low,2,53107,Corner,68.36301950805768,3,0,60,RL,0.0,None,6,ClearCr,231,2,2,2,CompShg,Gable,WD ,0,Pave,3,1580.0,4,216,1992,1992,2007,train,3533.0,240000.0
1844,933,240,0,3,1Fam,2,1,0.0,0.0,2,592.0,0.0,0.0,1,1,N,Norm,Norm,FuseA,77,2,2,AsbShng,AsbShng,0,0,CBlock,2,5,240.0,1.0,1,1,2,Detchd,1920.0,1173,0,GasA,2,1.5Fin,1,2,Lvl,1,5680,Inside,40.0,2,0,45,RM,0.0,None,9,OldTown,25,2,2,2,CompShg,Gable,WD ,0,Pave,3,592.0,4,0,1901,1950,2007,train,1765.0,113000.0
1845,1215,0,0,3,1Fam,1,1,0.0,0.0,2,630.0,585.0,0.0,2,1,Y,Feedr,Norm,FuseA,0,2,2,Wd Sdng,Wd Sdng,0,0,CBlock,1,5,297.0,1.0,2,1,2,Attchd,1958.0,1215,0,GasA,2,1Story,1,2,Lvl,1,12400,Inside,66.0,1,0,20,RL,176.0,BrkFace,6,NAmes,0,3,2,2,CompShg,Hip,WD ,234,Pave,2,1215.0,4,0,1958,1998,2009,train,2430.0,155000.0
1846,912,0,0,3,1Fam,2,2,1.0,1.0,2,80.0,832.0,0.0,3,1,Y,Feedr,Norm,SBrkr,0,3,2,HdBoard,HdBoard,0,0,CBlock,1,5,288.0,1.0,2,1,2,Detchd,1962.0,912,0,GasA,3,1Story,1,3,Lvl,1,6768,Inside,65.0,1,0,20,RL,0.0,None,5,Sawyer,0,3,2,2,CompShg,Hip,WD ,0,Pave,2,912.0,4,168,1961,1996,2008,train,1824.0,142000.0
